unit,sex,age,region,year,value
YR,T,Y_GE85,DK,1993,5.3
YR,T,Y_LT1,DK,1993,75.2
YR,F,Y1,DK,1992,77.5
YR,F,Y10,DK,1992,68.6
YR,F,Y11,DK,1992,67.6
YR,F,Y12,DK,1992,66.6
YR,F,Y13,DK,1992,65.7
YR,F,Y14,DK,1992,64.7
YR,F,Y15,DK,1992,63.7
YR,F,Y16,DK,1992,62.7
YR,F,Y17,DK,1992,61.7
YR,F,Y18,DK,1992,60.7
YR,F,Y19,DK,1992,59.7
YR,F,Y2,DK,1992,76.5
YR,F,Y20,DK,1992,58.8
YR,F,Y21,DK,1992,57.8
YR,F,Y22,DK,1992,56.8
YR,F,Y23,DK,1992,55.8
YR,F,Y24,DK,1992,54.8
YR,F,Y25,DK,1992,53.9
YR,F,Y26,DK,1992,52.9
YR,F,Y27,DK,1992,51.9
YR,F,Y28,DK,1992,50.9
YR,F,Y29,DK,1992,49.9
YR,F,Y3,DK,1992,75.5
YR,F,Y30,DK,1992,49.0
YR,F,Y31,DK,1992,48.0
YR,F,Y32,DK,1992,47.0
YR,F,Y33,DK,1992,46.1
YR,F,Y34,DK,1992,45.1
YR,F,Y35,DK,1992,44.1
YR,F,Y36,DK,1992,43.1
YR,F,Y37,DK,1992,42.2
YR,F,Y38,DK,1992,41.3
YR,F,Y39,DK,1992,40.3
YR,F,Y4,DK,1992,74.6
YR,F,Y40,DK,1992,39.4
YR,F,Y41,DK,1992,38.4
YR,F,Y42,DK,1992,37.5
YR,F,Y43,DK,1992,36.6
YR,F,Y44,DK,1992,35.6
YR,F,Y45,DK,1992,34.7
YR,F,Y46,DK,1992,33.8
YR,F,Y47,DK,1992,32.8
YR,F,Y48,DK,1992,31.9
YR,F,Y49,DK,1992,31.0
YR,F,Y5,DK,1992,73.6
YR,F,Y50,DK,1992,30.1
YR,F,Y51,DK,1992,29.2
YR,F,Y52,DK,1992,28.4
YR,F,Y53,DK,1992,27.5
YR,F,Y54,DK,1992,26.6
YR,F,Y55,DK,1992,25.8
YR,F,Y56,DK,1992,24.9
YR,F,Y57,DK,1992,24.1
YR,F,Y58,DK,1992,23.3
YR,F,Y59,DK,1992,22.5
YR,F,Y6,DK,1992,72.6
YR,F,Y60,DK,1992,21.7
YR,F,Y61,DK,1992,20.9
YR,F,Y62,DK,1992,20.1
YR,F,Y63,DK,1992,19.4
YR,F,Y64,DK,1992,18.7
YR,F,Y65,DK,1992,17.9
YR,F,Y66,DK,1992,17.2
YR,F,Y67,DK,1992,16.5
YR,F,Y68,DK,1992,15.8
YR,F,Y69,DK,1992,15.1
YR,F,Y7,DK,1992,71.6
YR,F,Y70,DK,1992,14.4
YR,F,Y71,DK,1992,13.7
YR,F,Y72,DK,1992,13.0
YR,F,Y73,DK,1992,12.4
YR,F,Y74,DK,1992,11.8
YR,F,Y75,DK,1992,11.2
YR,F,Y76,DK,1992,10.6
YR,F,Y77,DK,1992,10.0
YR,F,Y78,DK,1992,9.4
YR,F,Y79,DK,1992,8.8
YR,F,Y8,DK,1992,70.6
YR,F,Y80,DK,1992,8.3
YR,F,Y81,DK,1992,7.8
YR,F,Y82,DK,1992,7.3
YR,F,Y83,DK,1992,6.8
YR,F,Y84,DK,1992,6.3
YR,F,Y9,DK,1992,69.6
YR,F,Y_GE85,DK,1992,5.9
YR,F,Y_LT1,DK,1992,78.0
YR,M,Y1,DK,1992,72.1
YR,M,Y10,DK,1992,63.3
YR,M,Y11,DK,1992,62.3
YR,M,Y12,DK,1992,61.3
YR,M,Y13,DK,1992,60.3
YR,M,Y14,DK,1992,59.3
YR,M,Y15,DK,1992,58.4
YR,M,Y16,DK,1992,57.4
YR,M,Y17,DK,1992,56.4
YR,M,Y18,DK,1992,55.4
YR,M,Y19,DK,1992,54.5
YR,M,Y2,DK,1992,71.2
YR,M,Y20,DK,1992,53.5
YR,M,Y21,DK,1992,52.6
YR,M,Y22,DK,1992,51.6
YR,M,Y23,DK,1992,50.7
YR,M,Y24,DK,1992,49.7
YR,M,Y25,DK,1992,48.8
YR,M,Y26,DK,1992,47.8
YR,M,Y27,DK,1992,46.8
YR,M,Y28,DK,1992,45.9
YR,M,Y29,DK,1992,44.9
YR,M,Y3,DK,1992,70.2
YR,M,Y30,DK,1992,44.0
YR,M,Y31,DK,1992,43.1
YR,M,Y32,DK,1992,42.1
YR,M,Y33,DK,1992,41.2
YR,M,Y34,DK,1992,40.2
YR,M,Y35,DK,1992,39.3
YR,M,Y36,DK,1992,38.4
YR,M,Y37,DK,1992,37.4
YR,M,Y38,DK,1992,36.5
YR,M,Y39,DK,1992,35.6
YR,M,Y4,DK,1992,69.2
YR,M,Y40,DK,1992,34.7
YR,M,Y41,DK,1992,33.7
YR,M,Y42,DK,1992,32.8
YR,M,Y43,DK,1992,31.9
YR,M,Y44,DK,1992,31.0
YR,M,Y45,DK,1992,30.1
YR,M,Y46,DK,1992,29.2
YR,M,Y47,DK,1992,28.3
YR,M,Y48,DK,1992,27.5
YR,M,Y49,DK,1992,26.6
YR,M,Y5,DK,1992,68.2
YR,M,Y50,DK,1992,25.7
YR,M,Y51,DK,1992,24.9
YR,M,Y52,DK,1992,24.0
YR,M,Y53,DK,1992,23.2
YR,M,Y54,DK,1992,22.3
YR,M,Y55,DK,1992,21.5
YR,M,Y56,DK,1992,20.7
YR,M,Y57,DK,1992,19.9
YR,M,Y58,DK,1992,19.1
YR,M,Y59,DK,1992,18.4
YR,M,Y6,DK,1992,67.2
YR,M,Y60,DK,1992,17.7
YR,M,Y61,DK,1992,17.0
YR,M,Y62,DK,1992,16.3
YR,M,Y63,DK,1992,15.6
YR,M,Y64,DK,1992,14.9
YR,M,Y65,DK,1992,14.2
YR,M,Y66,DK,1992,13.6
YR,M,Y67,DK,1992,13.0
YR,M,Y68,DK,1992,12.3
YR,M,Y69,DK,1992,11.7
YR,M,Y7,DK,1992,66.2
YR,M,Y70,DK,1992,11.2
YR,M,Y71,DK,1992,10.6
YR,M,Y72,DK,1992,10.1
YR,M,Y73,DK,1992,9.6
YR,M,Y74,DK,1992,9.1
YR,M,Y75,DK,1992,8.6
YR,M,Y76,DK,1992,8.1
YR,M,Y77,DK,1992,7.7
YR,M,Y78,DK,1992,7.2
YR,M,Y79,DK,1992,6.8
YR,M,Y8,DK,1992,65.3
YR,M,Y80,DK,1992,6.4
YR,M,Y81,DK,1992,6.0
YR,M,Y82,DK,1992,5.7
YR,M,Y83,DK,1992,5.3
YR,M,Y84,DK,1992,5.0
YR,M,Y9,DK,1992,64.3
YR,M,Y_GE85,DK,1992,4.6
YR,M,Y_LT1,DK,1992,72.6
YR,T,Y1,DK,1992,74.8
YR,T,Y10,DK,1992,66.0
YR,T,Y11,DK,1992,65.0
YR,T,Y12,DK,1992,64.0
YR,T,Y13,DK,1992,63.0
YR,T,Y14,DK,1992,62.0
YR,T,Y15,DK,1992,61.0
YR,T,Y16,DK,1992,60.0
YR,T,Y17,DK,1992,59.1
YR,T,Y18,DK,1992,58.1
YR,T,Y19,DK,1992,57.1
YR,T,Y2,DK,1992,73.8
YR,T,Y20,DK,1992,56.2
YR,T,Y21,DK,1992,55.2
YR,T,Y22,DK,1992,54.2
YR,T,Y23,DK,1992,53.3
YR,T,Y24,DK,1992,52.3
YR,T,Y25,DK,1992,51.3
YR,T,Y26,DK,1992,50.4
YR,T,Y27,DK,1992,49.4
YR,T,Y28,DK,1992,48.4
YR,T,Y29,DK,1992,47.5
YR,T,Y3,DK,1992,72.9
YR,T,Y30,DK,1992,46.5
YR,T,Y31,DK,1992,45.5
YR,T,Y32,DK,1992,44.6
YR,T,Y33,DK,1992,43.6
YR,T,Y34,DK,1992,42.7
YR,T,Y35,DK,1992,41.7
YR,T,Y36,DK,1992,40.8
YR,T,Y37,DK,1992,39.8
YR,T,Y38,DK,1992,38.9
YR,T,Y39,DK,1992,38.0
YR,T,Y4,DK,1992,71.9
YR,T,Y40,DK,1992,37.0
YR,T,Y41,DK,1992,36.1
YR,T,Y42,DK,1992,35.2
YR,T,Y43,DK,1992,34.3
YR,T,Y44,DK,1992,33.4
YR,T,Y45,DK,1992,32.5
YR,T,Y46,DK,1992,31.5
YR,T,Y47,DK,1992,30.6
YR,T,Y48,DK,1992,29.8
YR,T,Y49,DK,1992,28.9
YR,T,Y5,DK,1992,70.9
YR,T,Y50,DK,1992,28.0
YR,T,Y51,DK,1992,27.1
YR,T,Y52,DK,1992,26.3
YR,T,Y53,DK,1992,25.4
YR,T,Y54,DK,1992,24.5
YR,T,Y55,DK,1992,23.7
YR,T,Y56,DK,1992,22.9
YR,T,Y57,DK,1992,22.1
YR,T,Y58,DK,1992,21.3
YR,T,Y59,DK,1992,20.5
YR,T,Y6,DK,1992,69.9
YR,T,Y60,DK,1992,19.8
YR,T,Y61,DK,1992,19.0
YR,T,Y62,DK,1992,18.3
YR,T,Y63,DK,1992,17.6
YR,T,Y64,DK,1992,16.9
YR,T,Y65,DK,1992,16.2
YR,T,Y66,DK,1992,15.5
YR,T,Y67,DK,1992,14.9
YR,T,Y68,DK,1992,14.2
YR,T,Y69,DK,1992,13.6
YR,T,Y7,DK,1992,68.9
YR,T,Y70,DK,1992,12.9
YR,T,Y71,DK,1992,12.3
YR,T,Y72,DK,1992,11.7
YR,T,Y73,DK,1992,11.2
YR,T,Y74,DK,1992,10.6
YR,T,Y75,DK,1992,10.1
YR,T,Y76,DK,1992,9.6
YR,T,Y77,DK,1992,9.0
YR,T,Y78,DK,1992,8.5
YR,T,Y79,DK,1992,8.0
YR,T,Y8,DK,1992,67.9
YR,T,Y80,DK,1992,7.6
YR,T,Y81,DK,1992,7.1
YR,T,Y82,DK,1992,6.7
YR,T,Y83,DK,1992,6.3
YR,T,Y84,DK,1992,5.9
YR,T,Y9,DK,1992,66.9
YR,T,Y_GE85,DK,1992,5.5
YR,T,Y_LT1,DK,1992,75.3
YR,F,Y1,DK,1991,77.6
YR,F,Y10,DK,1991,68.8
YR,F,Y11,DK,1991,67.8
YR,F,Y12,DK,1991,66.8
YR,F,Y13,DK,1991,65.8
YR,F,Y14,DK,1991,64.8
YR,F,Y15,DK,1991,63.8
YR,F,Y16,DK,1991,62.8
YR,F,Y17,DK,1991,61.8
YR,F,Y18,DK,1991,60.8
YR,F,Y19,DK,1991,59.9
YR,F,Y2,DK,1991,76.7
YR,F,Y20,DK,1991,58.9
YR,F,Y21,DK,1991,57.9
YR,F,Y22,DK,1991,56.9
YR,F,Y23,DK,1991,55.9
YR,F,Y24,DK,1991,55.0
YR,F,Y25,DK,1991,54.0
YR,F,Y26,DK,1991,53.0
YR,F,Y27,DK,1991,52.0
YR,F,Y28,DK,1991,51.0
YR,F,Y29,DK,1991,50.1
YR,F,Y3,DK,1991,75.7
YR,F,Y30,DK,1991,49.1
YR,F,Y31,DK,1991,48.1
YR,F,Y32,DK,1991,47.2
YR,F,Y33,DK,1991,46.2
YR,F,Y34,DK,1991,45.2
YR,F,Y35,DK,1991,44.2
YR,F,Y36,DK,1991,43.3
YR,F,Y37,DK,1991,42.3
YR,F,Y38,DK,1991,41.4
YR,F,Y39,DK,1991,40.4
YR,F,Y4,DK,1991,74.7
YR,F,Y40,DK,1991,39.5
YR,F,Y41,DK,1991,38.5
YR,F,Y42,DK,1991,37.6
YR,F,Y43,DK,1991,36.6
YR,F,Y44,DK,1991,35.7
YR,F,Y45,DK,1991,34.8
YR,F,Y46,DK,1991,33.9
YR,F,Y47,DK,1991,32.9
YR,F,Y48,DK,1991,32.0
YR,F,Y49,DK,1991,31.1
YR,F,Y5,DK,1991,73.7
YR,F,Y50,DK,1991,30.3
YR,F,Y51,DK,1991,29.4
YR,F,Y52,DK,1991,28.5
YR,F,Y53,DK,1991,27.6
YR,F,Y54,DK,1991,26.7
YR,F,Y55,DK,1991,25.9
YR,F,Y56,DK,1991,25.1
YR,F,Y57,DK,1991,24.2
YR,F,Y58,DK,1991,23.4
YR,F,Y59,DK,1991,22.6
YR,F,Y6,DK,1991,72.7
YR,F,Y60,DK,1991,21.8
YR,F,Y61,DK,1991,21.1
YR,F,Y62,DK,1991,20.3
YR,F,Y63,DK,1991,19.5
YR,F,Y64,DK,1991,18.8
YR,F,Y65,DK,1991,18.1
YR,F,Y66,DK,1991,17.4
YR,F,Y67,DK,1991,16.6
YR,F,Y68,DK,1991,15.9
YR,F,Y69,DK,1991,15.2
YR,F,Y7,DK,1991,71.7
YR,F,Y70,DK,1991,14.5
YR,F,Y71,DK,1991,13.8
YR,F,Y72,DK,1991,13.2
YR,F,Y73,DK,1991,12.6
YR,F,Y74,DK,1991,11.9
YR,F,Y75,DK,1991,11.3
YR,F,Y76,DK,1991,10.7
YR,F,Y77,DK,1991,10.1
YR,F,Y78,DK,1991,9.5
YR,F,Y79,DK,1991,9.0
YR,F,Y8,DK,1991,70.7
YR,F,Y80,DK,1991,8.5
YR,F,Y81,DK,1991,7.9
YR,F,Y82,DK,1991,7.5
YR,F,Y83,DK,1991,7.0
YR,F,Y84,DK,1991,6.6
YR,F,Y9,DK,1991,69.7
YR,F,Y_GE85,DK,1991,6.2
YR,F,Y_LT1,DK,1991,78.1
YR,M,Y1,DK,1991,72.1
YR,M,Y10,DK,1991,63.3
YR,M,Y11,DK,1991,62.3
YR,M,Y12,DK,1991,61.3
YR,M,Y13,DK,1991,60.3
YR,M,Y14,DK,1991,59.4
YR,M,Y15,DK,1991,58.4
YR,M,Y16,DK,1991,57.4
YR,M,Y17,DK,1991,56.4
YR,M,Y18,DK,1991,55.4
YR,M,Y19,DK,1991,54.5
YR,M,Y2,DK,1991,71.1
YR,M,Y20,DK,1991,53.5
YR,M,Y21,DK,1991,52.6
YR,M,Y22,DK,1991,51.6
YR,M,Y23,DK,1991,50.7
YR,M,Y24,DK,1991,49.7
YR,M,Y25,DK,1991,48.8
YR,M,Y26,DK,1991,47.8
YR,M,Y27,DK,1991,46.9
YR,M,Y28,DK,1991,45.9
YR,M,Y29,DK,1991,45.0
YR,M,Y3,DK,1991,70.2
YR,M,Y30,DK,1991,44.0
YR,M,Y31,DK,1991,43.1
YR,M,Y32,DK,1991,42.2
YR,M,Y33,DK,1991,41.2
YR,M,Y34,DK,1991,40.3
YR,M,Y35,DK,1991,39.4
YR,M,Y36,DK,1991,38.4
YR,M,Y37,DK,1991,37.5
YR,M,Y38,DK,1991,36.6
YR,M,Y39,DK,1991,35.6
YR,M,Y4,DK,1991,69.2
YR,M,Y40,DK,1991,34.7
YR,M,Y41,DK,1991,33.8
YR,M,Y42,DK,1991,32.9
YR,M,Y43,DK,1991,32.0
YR,M,Y44,DK,1991,31.1
YR,M,Y45,DK,1991,30.2
YR,M,Y46,DK,1991,29.3
YR,M,Y47,DK,1991,28.4
YR,M,Y48,DK,1991,27.5
YR,M,Y49,DK,1991,26.7
YR,M,Y5,DK,1991,68.2
YR,M,Y50,DK,1991,25.8
YR,M,Y51,DK,1991,25.0
YR,M,Y52,DK,1991,24.1
YR,M,Y53,DK,1991,23.3
YR,M,Y54,DK,1991,22.4
YR,M,Y55,DK,1991,21.6
YR,M,Y56,DK,1991,20.8
YR,M,Y57,DK,1991,20.1
YR,M,Y58,DK,1991,19.3
YR,M,Y59,DK,1991,18.6
YR,M,Y6,DK,1991,67.2
YR,M,Y60,DK,1991,17.8
YR,M,Y61,DK,1991,17.1
YR,M,Y62,DK,1991,16.4
YR,M,Y63,DK,1991,15.7
YR,M,Y64,DK,1991,15.0
YR,M,Y65,DK,1991,14.3
YR,M,Y66,DK,1991,13.7
YR,M,Y67,DK,1991,13.0
YR,M,Y68,DK,1991,12.4
YR,M,Y69,DK,1991,11.8
YR,M,Y7,DK,1991,66.2
YR,M,Y70,DK,1991,11.3
YR,M,Y71,DK,1991,10.7
YR,M,Y72,DK,1991,10.2
YR,M,Y73,DK,1991,9.7
YR,M,Y74,DK,1991,9.2
YR,M,Y75,DK,1991,8.7
YR,M,Y76,DK,1991,8.3
YR,M,Y77,DK,1991,7.8
YR,M,Y78,DK,1991,7.4
YR,M,Y79,DK,1991,7.0
YR,M,Y8,DK,1991,65.3
YR,M,Y80,DK,1991,6.6
YR,M,Y81,DK,1991,6.2
YR,M,Y82,DK,1991,5.9
YR,M,Y83,DK,1991,5.5
YR,M,Y84,DK,1991,5.2
YR,M,Y9,DK,1991,64.3
YR,M,Y_GE85,DK,1991,4.9
YR,M,Y_LT1,DK,1991,72.5
YR,T,Y1,DK,1991,74.8
YR,T,Y10,DK,1991,66.0
YR,T,Y11,DK,1991,65.0
YR,T,Y12,DK,1991,64.1
YR,T,Y13,DK,1991,63.1
YR,T,Y14,DK,1991,62.1
YR,T,Y15,DK,1991,61.1
YR,T,Y16,DK,1991,60.1
YR,T,Y17,DK,1991,59.1
YR,T,Y18,DK,1991,58.1
YR,T,Y19,DK,1991,57.2
YR,T,Y2,DK,1991,73.9
YR,T,Y20,DK,1991,56.2
YR,T,Y21,DK,1991,55.3
YR,T,Y22,DK,1991,54.3
YR,T,Y23,DK,1991,53.3
YR,T,Y24,DK,1991,52.4
YR,T,Y25,DK,1991,51.4
YR,T,Y26,DK,1991,50.4
YR,T,Y27,DK,1991,49.5
YR,T,Y28,DK,1991,48.5
YR,T,Y29,DK,1991,47.5
YR,T,Y3,DK,1991,72.9
YR,T,Y30,DK,1991,46.6
YR,T,Y31,DK,1991,45.6
YR,T,Y32,DK,1991,44.7
YR,T,Y33,DK,1991,43.7
YR,T,Y34,DK,1991,42.8
YR,T,Y35,DK,1991,41.8
YR,T,Y36,DK,1991,40.9
YR,T,Y37,DK,1991,39.9
YR,T,Y38,DK,1991,39.0
YR,T,Y39,DK,1991,38.1
YR,T,Y4,DK,1991,71.9
YR,T,Y40,DK,1991,37.1
YR,T,Y41,DK,1991,36.2
YR,T,Y42,DK,1991,35.3
YR,T,Y43,DK,1991,34.4
YR,T,Y44,DK,1991,33.4
YR,T,Y45,DK,1991,32.5
YR,T,Y46,DK,1991,31.6
YR,T,Y47,DK,1991,30.7
YR,T,Y48,DK,1991,29.8
YR,T,Y49,DK,1991,29.0
YR,T,Y5,DK,1991,71.0
YR,T,Y50,DK,1991,28.1
YR,T,Y51,DK,1991,27.2
YR,T,Y52,DK,1991,26.4
YR,T,Y53,DK,1991,25.5
YR,T,Y54,DK,1991,24.7
YR,T,Y55,DK,1991,23.8
YR,T,Y56,DK,1991,23.0
YR,T,Y57,DK,1991,22.2
YR,T,Y58,DK,1991,21.5
YR,T,Y59,DK,1991,20.7
YR,T,Y6,DK,1991,70.0
YR,T,Y60,DK,1991,19.9
YR,T,Y61,DK,1991,19.2
YR,T,Y62,DK,1991,18.4
YR,T,Y63,DK,1991,17.7
YR,T,Y64,DK,1991,17.0
YR,T,Y65,DK,1991,16.3
YR,T,Y66,DK,1991,15.6
YR,T,Y67,DK,1991,15.0
YR,T,Y68,DK,1991,14.3
YR,T,Y69,DK,1991,13.7
YR,T,Y7,DK,1991,69.0
YR,T,Y70,DK,1991,13.0
YR,T,Y71,DK,1991,12.4
YR,T,Y72,DK,1991,11.9
YR,T,Y73,DK,1991,11.3
YR,T,Y74,DK,1991,10.7
YR,T,Y75,DK,1991,10.2
YR,T,Y76,DK,1991,9.7
YR,T,Y77,DK,1991,9.2
YR,T,Y78,DK,1991,8.7
YR,T,Y79,DK,1991,8.2
YR,T,Y8,DK,1991,68.0
YR,T,Y80,DK,1991,7.7
YR,T,Y81,DK,1991,7.3
YR,T,Y82,DK,1991,6.9
YR,T,Y83,DK,1991,6.5
YR,T,Y84,DK,1991,6.1
YR,T,Y9,DK,1991,67.0
YR,T,Y_GE85,DK,1991,5.8
YR,T,Y_LT1,DK,1991,75.3
YR,F,Y1,DK,1990,77.3
YR,F,Y10,DK,1990,68.5
YR,F,Y11,DK,1990,67.5
YR,F,Y12,DK,1990,66.5
YR,F,Y13,DK,1990,65.5
YR,F,Y14,DK,1990,64.5
YR,F,Y15,DK,1990,63.5
YR,F,Y16,DK,1990,62.6
YR,F,Y17,DK,1990,61.6
YR,F,Y18,DK,1990,60.6
YR,F,Y19,DK,1990,59.6
YR,F,Y2,DK,1990,76.4
YR,F,Y20,DK,1990,58.6
YR,F,Y21,DK,1990,57.7
YR,F,Y22,DK,1990,56.7
YR,F,Y23,DK,1990,55.7
YR,F,Y24,DK,1990,54.7
YR,F,Y25,DK,1990,53.7
YR,F,Y26,DK,1990,52.8
YR,F,Y27,DK,1990,51.8
YR,F,Y28,DK,1990,50.8
YR,F,Y29,DK,1990,49.8
YR,F,Y3,DK,1990,75.4
YR,F,Y30,DK,1990,48.8
YR,F,Y31,DK,1990,47.9
YR,F,Y32,DK,1990,46.9
YR,F,Y33,DK,1990,45.9
YR,F,Y34,DK,1990,44.9
YR,F,Y35,DK,1990,44.0
YR,F,Y36,DK,1990,43.0
YR,F,Y37,DK,1990,42.0
YR,F,Y38,DK,1990,41.1
YR,F,Y39,DK,1990,40.1
YR,F,Y4,DK,1990,74.4
YR,F,Y40,DK,1990,39.2
YR,F,Y41,DK,1990,38.3
YR,F,Y42,DK,1990,37.3
YR,F,Y43,DK,1990,36.4
YR,F,Y44,DK,1990,35.5
YR,F,Y45,DK,1990,34.5
YR,F,Y46,DK,1990,33.6
YR,F,Y47,DK,1990,32.7
YR,F,Y48,DK,1990,31.8
YR,F,Y49,DK,1990,30.9
YR,F,Y5,DK,1990,73.4
YR,F,Y50,DK,1990,30.0
YR,F,Y51,DK,1990,29.2
YR,F,Y52,DK,1990,28.3
YR,F,Y53,DK,1990,27.4
YR,F,Y54,DK,1990,26.6
YR,F,Y55,DK,1990,25.7
YR,F,Y56,DK,1990,24.9
YR,F,Y57,DK,1990,24.1
YR,F,Y58,DK,1990,23.3
YR,F,Y59,DK,1990,22.5
YR,F,Y6,DK,1990,72.4
YR,F,Y60,DK,1990,21.7
YR,F,Y61,DK,1990,21.0
YR,F,Y62,DK,1990,20.2
YR,F,Y63,DK,1990,19.4
YR,F,Y64,DK,1990,18.7
YR,F,Y65,DK,1990,17.9
YR,F,Y66,DK,1990,17.2
YR,F,Y67,DK,1990,16.5
YR,F,Y68,DK,1990,15.8
YR,F,Y69,DK,1990,15.1
YR,F,Y7,DK,1990,71.4
YR,F,Y70,DK,1990,14.4
YR,F,Y71,DK,1990,13.7
YR,F,Y72,DK,1990,13.0
YR,F,Y73,DK,1990,12.4
YR,F,Y74,DK,1990,11.7
YR,F,Y75,DK,1990,11.1
YR,F,Y76,DK,1990,10.5
YR,F,Y77,DK,1990,9.9
YR,F,Y78,DK,1990,9.4
YR,F,Y79,DK,1990,8.8
YR,F,Y8,DK,1990,70.5
YR,F,Y80,DK,1990,8.3
YR,F,Y81,DK,1990,7.8
YR,F,Y82,DK,1990,7.3
YR,F,Y83,DK,1990,6.8
YR,F,Y84,DK,1990,6.4
YR,F,Y9,DK,1990,69.5
YR,F,Y_GE85,DK,1990,6.0
YR,F,Y_LT1,DK,1990,77.8
YR,M,Y1,DK,1990,71.6
YR,M,Y10,DK,1990,62.9
YR,M,Y11,DK,1990,61.9
YR,M,Y12,DK,1990,60.9
YR,M,Y13,DK,1990,59.9
YR,M,Y14,DK,1990,58.9
YR,M,Y15,DK,1990,57.9
YR,M,Y16,DK,1990,57.0
YR,M,Y17,DK,1990,56.0
YR,M,Y18,DK,1990,55.0
YR,M,Y19,DK,1990,54.1
YR,M,Y2,DK,1990,70.7
YR,M,Y20,DK,1990,53.1
YR,M,Y21,DK,1990,52.1
YR,M,Y22,DK,1990,51.2
YR,M,Y23,DK,1990,50.2
YR,M,Y24,DK,1990,49.3
YR,M,Y25,DK,1990,48.3
YR,M,Y26,DK,1990,47.4
YR,M,Y27,DK,1990,46.4
YR,M,Y28,DK,1990,45.5
YR,M,Y29,DK,1990,44.5
YR,M,Y3,DK,1990,69.7
YR,M,Y30,DK,1990,43.6
YR,M,Y31,DK,1990,42.6
YR,M,Y32,DK,1990,41.7
YR,M,Y33,DK,1990,40.8
YR,M,Y34,DK,1990,39.8
YR,M,Y35,DK,1990,38.9
YR,M,Y36,DK,1990,37.9
YR,M,Y37,DK,1990,37.0
YR,M,Y38,DK,1990,36.1
YR,M,Y39,DK,1990,35.2
YR,M,Y4,DK,1990,68.8
YR,M,Y40,DK,1990,34.2
YR,M,Y41,DK,1990,33.3
YR,M,Y42,DK,1990,32.4
YR,M,Y43,DK,1990,31.5
YR,M,Y44,DK,1990,30.6
YR,M,Y45,DK,1990,29.7
YR,M,Y46,DK,1990,28.8
YR,M,Y47,DK,1990,27.9
YR,M,Y48,DK,1990,27.1
YR,M,Y49,DK,1990,26.2
YR,M,Y5,DK,1990,67.8
YR,M,Y50,DK,1990,25.3
YR,M,Y51,DK,1990,24.5
YR,M,Y52,DK,1990,23.7
YR,M,Y53,DK,1990,22.8
YR,M,Y54,DK,1990,22.0
YR,M,Y55,DK,1990,21.2
YR,M,Y56,DK,1990,20.4
YR,M,Y57,DK,1990,19.7
YR,M,Y58,DK,1990,18.9
YR,M,Y59,DK,1990,18.2
YR,M,Y6,DK,1990,66.8
YR,M,Y60,DK,1990,17.4
YR,M,Y61,DK,1990,16.7
YR,M,Y62,DK,1990,16.0
YR,M,Y63,DK,1990,15.3
YR,M,Y64,DK,1990,14.6
YR,M,Y65,DK,1990,14.0
YR,M,Y66,DK,1990,13.4
YR,M,Y67,DK,1990,12.7
YR,M,Y68,DK,1990,12.1
YR,M,Y69,DK,1990,11.5
YR,M,Y7,DK,1990,65.8
YR,M,Y70,DK,1990,11.0
YR,M,Y71,DK,1990,10.4
YR,M,Y72,DK,1990,9.9
YR,M,Y73,DK,1990,9.4
YR,M,Y74,DK,1990,8.9
YR,M,Y75,DK,1990,8.4
YR,M,Y76,DK,1990,8.0
YR,M,Y77,DK,1990,7.5
YR,M,Y78,DK,1990,7.1
YR,M,Y79,DK,1990,6.7
YR,M,Y8,DK,1990,64.8
YR,M,Y80,DK,1990,6.4
YR,M,Y81,DK,1990,5.9
YR,M,Y82,DK,1990,5.6
YR,M,Y83,DK,1990,5.3
YR,M,Y84,DK,1990,5.0
YR,M,Y9,DK,1990,63.9
YR,M,Y_GE85,DK,1990,4.7
YR,M,Y_LT1,DK,1990,72.0
YR,T,Y1,DK,1990,74.5
YR,T,Y10,DK,1990,65.7
YR,T,Y11,DK,1990,64.7
YR,T,Y12,DK,1990,63.7
YR,T,Y13,DK,1990,62.7
YR,T,Y14,DK,1990,61.7
YR,T,Y15,DK,1990,60.7
YR,T,Y16,DK,1990,59.7
YR,T,Y17,DK,1990,58.8
YR,T,Y18,DK,1990,57.8
YR,T,Y19,DK,1990,56.8
YR,T,Y2,DK,1990,73.5
YR,T,Y20,DK,1990,55.9
YR,T,Y21,DK,1990,54.9
YR,T,Y22,DK,1990,53.9
YR,T,Y23,DK,1990,53.0
YR,T,Y24,DK,1990,52.0
YR,T,Y25,DK,1990,51.0
YR,T,Y26,DK,1990,50.1
YR,T,Y27,DK,1990,49.1
YR,T,Y28,DK,1990,48.1
YR,T,Y29,DK,1990,47.2
YR,T,Y3,DK,1990,72.5
YR,T,Y30,DK,1990,46.2
YR,T,Y31,DK,1990,45.3
YR,T,Y32,DK,1990,44.3
YR,T,Y33,DK,1990,43.3
YR,T,Y34,DK,1990,42.4
YR,T,Y35,DK,1990,41.4
YR,T,Y36,DK,1990,40.5
YR,T,Y37,DK,1990,39.5
YR,T,Y38,DK,1990,38.6
YR,T,Y39,DK,1990,37.7
YR,T,Y4,DK,1990,71.6
YR,T,Y40,DK,1990,36.7
YR,T,Y41,DK,1990,35.8
YR,T,Y42,DK,1990,34.9
YR,T,Y43,DK,1990,34.0
YR,T,Y44,DK,1990,33.1
YR,T,Y45,DK,1990,32.2
YR,T,Y46,DK,1990,31.3
YR,T,Y47,DK,1990,30.4
YR,T,Y48,DK,1990,29.5
